ActivePositions@Holders@Shares
Increased Positions@251@28,062,361
Decreased Positions@414@27,389,879
Held Positions@67@79,575,593
Total Institutional Shares@732@135,027,833
New Positions@60@4,357,690
Sold Out Positions@159@5,555,405
