ActivePositions@Holders@Shares
Increased Positions@390@41,707,326
Decreased Positions@501@39,966,822
Held Positions@128@624,640,767
Total Institutional Shares@1,019@706,314,915
New Positions@87@10,413,237
Sold Out Positions@167@10,327,242
