Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Consumer Non-Durables@Packaged Foods@$31.00@$33.50/$32.74@4,024,593@7,053,505@$33.97@$34.00/$19.99@40,326,600,739@21.02@14.21@$1.57@$1.60@May 28, 2020@Jun 26, 2020@4.9%@1.0
