|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date|prctChangeOPEN|TargetProbability
2012-08-16|18.29|18.43|18.21|18.29|4689929|USD|157|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|0.996|0.5364658350205093
2012-08-17|18.22|18.47|18.05|18.4|3948693|USD|158|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.005|0.5428335009631362
2012-08-20|18.32|19.6|18.29|19.45|7754784|USD|159|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.064|0.5494354835014008
2012-08-21|19.5|19.99|19.4|19.57|8198831|USD|160|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.001|0.5267609149114821
2012-08-22|19.51|19.57|19.29|19.35|4089453|USD|161|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.002|0.5555254985441113
2012-08-23|19.54|19.83|19.13|19.29|5220229|USD|162|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|0.98|0.5500766224841113
2012-08-24|19.15|19.45|19.05|19.27|2408205|USD|163|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.01|0.5670179433340009
2012-08-27|19.34|19.35|18.98|19.02|3528259|USD|164|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|0.979|0.5470521396549842
2012-08-28|18.93|18.98|18.47|18.52|5693785|USD|165|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|0.977|0.5522735960763674
2012-08-29|18.5|18.65|18.24|18.33|4750567|USD|166|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|0.989|0.5583409455456774
2012-08-30|18.29|18.43|18.21|18.32|2763351|USD|167|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.006|0.5557063986002146
2012-08-31|18.4|18.62|18.28|18.45|2744163|USD|168|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.0|0.5618686163595067
2012-09-04|18.4|18.55|17.98|18.1|3765543|USD|169|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|0.979|0.5648400594544551
2012-09-05|18.02|19.18|18.02|19.07|4951421|USD|170|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.063|0.5736695977763725
2012-09-06|19.15|19.78|19.12|19.57|5482386|USD|171|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.004|0.5550204276232856
2012-09-07|19.23|20.0|19.18|19.7|3790602|USD|172|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.028|0.5473094282946426
2012-09-10|19.77|20.45|19.75|20.06|4600441|USD|173|UAL|Q2|6086000000.0|1618000000.0|7704000000.0|1818000000.0|611000000.0|3393000000.0|11708000000.0|16577000000.0|4523000000.0|4681000000.0|9204000000.0|0.0|658000000.0|547000000.0|26986000000.0|0.0|38694000000.0|2165000000.0|1349000000.0|0.0|658000000.0|9798000000.0|13312000000.0|10128000000.0|0.0|1646000000.0|994000000.0|12768000000.0|10979000000.0|37059000000.0|3000000.0|-4972000000.0|-499000000.0|7103000000.0|1635000000.0|38694000000.0|1618000000.0|11477000000.0|5391000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|339000000.0|297000000.0|0.0|11000000.0|-379000000.0|-780000000.0|0.0|-77000000.0|-1604000000.0|0.0|959000000.0|-286000000.0|0.0|0.0|0.0|73000000.0|-213000000.0|-217000000.0|0.0|-480000000.0|0.0|431000000.0|-266000000.0|0.0|480000000.0|6086000000.0|5606000000.0|959000000.0|286000000.0|673000000.0|2012-06-30|2012-06-30|2012-09-30|UAL|Q2|9939000000.0|2384000000.0|7555000000.0|0.7601368346916189|0.0|2024000000.0|0.0|1519000000.0|3543000000.0|9364000000.0|213000000.0|297000000.0|872000000.0|0.08773518462619999|575000000.0|0.0578529027065|-235000000.0|340000000.0|0.0342086729047|1000000.0|339000000.0|0.0341080591609|-0.33|-0.33|331000000.0|331000000.0|2012-06-30|2012-06-30|2012-09-30|1.005|0.5153076975816976
