Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Consumer Services@Department/Specialty Retail Stores@$330.00@$311.29/$306.46@3,759,426@3,378,019@$312.04@$325.26/$255.77@135,631,668,782@36.75@36.06@$8.36@$2.80@Apr 30, 2020@May 15, 2020@0.9%@1.0
