palmOil@controversialWeapons@gambling@socialScore@nuclear@furLeather@alcoholic@gmo@catholic@socialPercentile@peerCount@governanceScore@environmentPercentile@animalTesting@tobacco@totalEsg@highestControversy@esgPerformance@coal@pesticides@adult@percentile@peerGroup@smallArms@environmentScore@governancePercentile@militaryContract
False@False@False@10.46@False@False@False@False@False@0@100@6.09@0@False@False@16.71@2@UNDER_PERF@False@False@False@10.38@Software & Services@False@0.15@0@False
