ActivePositions@Holders@Shares
Increased Positions@154@14,721,528
Decreased Positions@181@13,061,894
Held Positions@61@119,336,389
Total Institutional Shares@396@147,119,811
New Positions@33@5,577,022
Sold Out Positions@70@2,561,772
