ActivePositions@Holders@Shares
Increased Positions@656@12,110,546
Decreased Positions@454@15,703,540
Held Positions@80@66,755,020
Total Institutional Shares@1,190@94,569,106
New Positions@277@3,366,131
Sold Out Positions@115@1,087,111
