Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Capital Goods@Auto Manufacturing@$530.00@$954.44/$923.93@9,602,397@15,285,737@$949.92@$968.99/$207.51@175,202,003,554@0.0@-94992.00@$-0.89@N/A@N/A@N/A@N/A@1.0
