Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Consumer Services@Television Services@$575.00@$540.40/$522.08@1,223,720@1,171,222@$530.72@$549.00/$345.67@111,561,396,855@65.34@46.46@$8.27@N/A@N/A@N/A@N/A@1.0
