OWNER_NAME@DATE@SHARES_HELD@CHANGE(Shares)@CHANGE(%)@MARKET_VALUE
BLACKROCK INC.@03/31/2020@12,655,695@148,341@1.186%@$3,766,208
VANGUARD GROUP INC@03/31/2020@12,089,253@299,988@2.545%@$3,597,641
FMR LLC@03/31/2020@8,251,433@-181,326@-2.15%@$2,455,544
AMERIPRISE FINANCIAL INC@03/31/2020@6,510,005@-1,417,465@-17.88%@$1,937,312
STATE STREET CORP@03/31/2020@6,377,894@-69,208@-1.073%@$1,897,997
