ActivePositions@Holders@Shares
Increased Positions@448@12,971,356
Decreased Positions@552@13,307,966
Held Positions@107@99,836,672
Total Institutional Shares@1,107@126,115,994
New Positions@110@2,108,954
Sold Out Positions@122@1,337,411
