Firm@To Grade@From Grade@Action
Deutsche Bank@Hold@@main
KeyBanc@Overweight@@main
Susquehanna@Positive@Neutral@up
Citigroup@Buy@@main
UBS@Sell@@main
B. Riley@Buy@@main
Wells Fargo@Equal-Weight@@main
Mizuho@Neutral@@main
Credit Suisse@Outperform@@main
Needham@Buy@@main
Morgan Stanley@Equal-Weight@@main
DA Davidson@Buy@Neutral@up
Stifel Nicolaus@Buy@@main
B of A Securities@Buy@@main
B. Riley FBR@Buy@@main
Deutsche Bank@Hold@@main
B. Riley FBR@Neutral@Buy@down
Mizuho@Buy@Neutral@up
Wells Fargo@Equal-Weight@@main
Deutsche Bank@Buy@Hold@up
Morgan Stanley@Equal-Weight@@main
Nomura@Buy@Neutral@up
Stifel@Buy@@main
B. Riley FBR@Neutral@@main
Nomura@Buy@@main
Wells Fargo@Equal-Weight@@main
JP Morgan@Overweight@@main
KeyBanc@Overweight@@main
Needham@Buy@@main
Morgan Stanley@Equal-Weight@@main
Mizuho@Buy@@main
CFRA@Hold@@main
