Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Technology@Industrial Machinery/Components@$310.00@$305.77/$293.11@1,222,472@2,338,981@$297.59@$344.32/$172.38@44,056,736,502@21.82@19.34@$13.91@$4.60@Jun 16, 2020@Jul 8, 2020@1.51%@1.0
