ActivePositions@Holders@Shares
Increased Positions@247@26,795,007
Decreased Positions@315@21,345,317
Held Positions@69@199,929,798
Total Institutional Shares@631@248,070,122
New Positions@55@4,206,054
Sold Out Positions@99@3,195,104
