ActivePositions@Holders@Shares
Increased Positions@254@15,238,989
Decreased Positions@296@17,847,657
Held Positions@72@212,157,619
Total Institutional Shares@622@245,244,265
New Positions@56@3,116,535
Sold Out Positions@83@3,363,841
