|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date
2012-01-03|26.54|26.89|26.3|26.33|2403126|USD|0|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-04|26.33|26.34|25.93|26.05|2373398|USD|1|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-05|25.98|26.17|25.81|26.16|2726756|USD|2|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-06|26.13|26.25|25.89|26.09|2311266|USD|3|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-09|26.26|26.49|26.13|26.4|2204595|USD|4|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-10|26.55|26.62|26.18|26.31|2942127|USD|5|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-11|26.27|26.51|26.19|26.25|1505453|USD|6|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-12|26.25|26.39|26.22|26.28|2917883|USD|7|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-13|26.24|26.34|25.7|25.95|2136422|USD|8|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
2012-01-17|25.97|26.14|25.88|25.97|2238492|USD|9|MXIM|Q2|741160000.0|75375000.0|816535000.0|246229000.0|233404000.0|169032000.0|1465200000.0|1365815000.0|432809000.0|237776000.0|670585000.0|0.0|87636000.0|-68581000.0|2055455000.0|19055000.0|3520655000.0|118427000.0|0.0|7866000.0|31136000.0|222230000.0|379659000.0|308700000.0|0.0|197839000.0|21529000.0|528068000.0|108462000.0|1016189000.0|292000.0|-12992000.0|-12992000.0|2530158000.0|2504466000.0|3520655000.0|75375000.0|308700000.0|-432460000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|88130000.0|51995000.0|368000.0|23474000.0|-31734000.0|82760000.0|19045000.0|-18397000.0|1085541000.0|0.0|249320000.0|-68361000.0|-12018000.0|-72486000.0|0.0|52312000.0|-100553000.0|15796000.0|18943000.0|-72486000.0|-64158000.0|53000.0|-117648000.0|0.0|31119000.0|741160000.0|710041000.0|249320000.0|68361000.0|180959000.0|2011-12-31|2011-12-31|2012-03-31|MXIM|Q2|591359000.0|243399000.0|347960000.0|0.5884073802884542|142084000.0|80826000.0|0.0|10540000.0|233450000.0|476849000.0|0.0|51995000.0|166505000.0|0.281563314332|114510000.0|0.193638720304|155000.0|116884000.0|0.1976532022|28754000.0|88130000.0|0.149029608072|0.31|0.3|293098000.0|300083000.0|2011-12-31|2011-12-31|2012-03-31
