OWNER_NAME@DATE@SHARES_HELD@CHANGE(Shares)@CHANGE(%)@MARKET_VALUE
VANGUARD GROUP INC@03/31/2020@48,539,176@1,296,027@2.743%@$17,095,498
FMR LLC@03/31/2020@47,027,692@2,295,180@5.131%@$16,563,153
BLACKROCK INC.@03/31/2020@42,753,245@2,439,025@6.05%@$15,057,693
STATE STREET CORP@03/31/2020@25,005,560@15,885@0.064%@$8,806,958
PRICE T ROWE ASSOCIATES INC /MD/@03/31/2020@10,923,724@3,596,856@49.091%@$3,847,336
