ActivePositions@Holders@Shares
Increased Positions@471@16,160,084
Decreased Positions@365@13,348,036
Held Positions@108@217,788,750
Total Institutional Shares@944@247,296,870
New Positions@131@1,200,620
Sold Out Positions@84@1,643,276
