|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date
2012-01-03|30.67|30.73|30.39|30.43|2815321|USD|0|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-04|30.49|30.49|29.98|30.23|3069423|USD|1|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-05|30.12|30.94|29.94|30.76|3744714|USD|2|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-06|30.91|30.91|30.44|30.79|3534520|USD|3|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-09|30.94|31.18|30.85|31.13|5634531|USD|4|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-10|31.22|31.44|31.04|31.1|4030655|USD|5|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-11|31.1|31.3|30.94|31.12|2357627|USD|6|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-12|31.15|31.25|30.86|31.12|1864155|USD|7|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-13|30.99|31.04|30.54|30.99|2215235|USD|8|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
2012-01-17|31.48|31.48|31.11|31.2|9129232|USD|9|PAYX|Q2|96000000.0|265000000.0|361000000.0|221000000.0|0.0|3158000000.0|3740000000.0|316000000.0|513000000.0|65000000.0|578000000.0|0.0|0.0|0.0|894000000.0|298000000.0|4932000000.0|54000000.0|0.0|0.0|27000000.0|3167000000.0|3248000000.0|0.0|0.0|0.0|53000000.0|53000000.0|0.0|3373000000.0|3000000.0|975000000.0|33000000.0|547000000.0|1558000000.0|4932000000.0|265000000.0|0.0|-96000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|141000000.0|24000000.0|12000000.0|5000000.0|-4000000.0|-6000000.0|0.0|-43000000.0|492000000.0|0.0|110000000.0|-24000000.0|0.0|-3077000000.0|2595000000.0|0.0|36000000.0|0.0|0.0|0.0|-116000000.0|0.0|-163000000.0|0.0|-17000000.0|96000000.0|113000000.0|110000000.0|24000000.0|86000000.0|2011-11-30|2011-11-30|2012-02-29|PAYX|Q2|545000000.0|0.0|545000000.0|1.0|0.0|163000000.0|0.0|2000000.0|165000000.0|165000000.0|0.0|24000000.0|242000000.0|0.4440366972477065|218000000.0|0.4|0.0|219000000.0|0.4018348623853211|0.0|141000000.0|0.25871559633027524|0.8|0.8|362000000.0|362000000.0|2011-11-30|2011-11-30|2012-02-29
