ActivePositions@Holders@Shares
Increased Positions@622@22,374,669
Decreased Positions@902@22,210,097
Held Positions@259@303,584,448
Total Institutional Shares@1,783@348,169,214
New Positions@110@3,129,229
Sold Out Positions@193@3,409,722
