ActivePositions@Holders@Shares
Increased Positions@485@85,352,951
Decreased Positions@411@66,464,061
Held Positions@73@676,150,829
Total Institutional Shares@969@827,967,841
New Positions@155@22,044,001
Sold Out Positions@105@10,357,343
