ActivePositions@Holders@Shares
Increased Positions@275@8,270,688
Decreased Positions@381@9,471,360
Held Positions@91@128,540,601
Total Institutional Shares@747@146,282,649
New Positions@74@1,396,121
Sold Out Positions@99@2,000,811
