ActivePositions@Holders@Shares
Increased Positions@1,073@91,441,273
Decreased Positions@871@89,145,177
Held Positions@150@637,563,948
Total Institutional Shares@2,094@818,150,398
New Positions@194@21,437,632
Sold Out Positions@216@11,846,654
