Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Consumer Services@Restaurants@$81.00@$83.22/$81.76@4,711,758@11,893,622@$83.56@$99.72/$50.02@96,980,583,000@29.54@66.85@$2.81@$1.64@May 7, 2020@May 22, 2020@2%@1.0
