ActivePositions@Holders@Shares
Increased Positions@306@12,845,101
Decreased Positions@333@10,902,557
Held Positions@78@125,931,195
Total Institutional Shares@717@149,678,853
New Positions@70@1,454,229
Sold Out Positions@96@2,484,624
