Firm@To Grade@From Grade@Action
JP Morgan@Overweight@@main
UBS@Neutral@@main
FBN Securities@Outperform@@init
JG Capital@Overweight@@init
FBN Securities@Outperform@@main
Topeka@Buy@@init
Barclays@Overweight@@main
BMO Capital@Outperform@@init
BMO Capital@Outperform@@init
Topeka@Buy@@main
FBR Capital@Market Perform@@init
JG Capital@Neutral@Buy@down
Wedbush@Outperform@@init
FBR Capital@Outperform@Market Perform@up
Wedbush@Outperform@@main
Stephens & Co.@Equal-Weight@@init
Canaccord Genuity@Buy@@init
Cantor Fitzgerald@Buy@@init
Goldman Sachs@Neutral@@init
Northland Securities@Market Perform@@init
Needham@Hold@Buy@down
CLSA@Underperform@Outperform@down
Jefferies@Hold@@init
Oppenheimer@Outperform@@init
UBS@Buy@Neutral@up
Barclays@Equal-weight@Overweight@down
Cantor Fitzgerald@Buy@@main
Deutsche Bank@Buy@@init
Bank of America@Buy@@main
Bank of America@Buy@@main
Macquarie@Outperform@@init
CLSA@Outperform@Underperform@up
CLSA@Buy@Outperform@up
Deutsche Bank@Buy@@main
Barclays@Equal-Weight@@main
Northland Securities@Outperform@Market Perform@up
Evercore Partners@@@main
Credit Suisse@Outperform@@main
FBR Capital@Outperform@@main
Janney Capital@Neutral@@init
BMO Capital@Market Perform@@init
Deutsche Bank@Buy@@main
UBS@Buy@@main
Barclays@Equal-Weight@@main
Stifel Nicolaus@Buy@@init
Morgan Stanley@Overweight@Equal-weight@up
Deutsche Bank@Buy@@main
Summit Research Partners@Buy@@main
William Blair@Outperform@Market Perform@up
Morgan Stanley@Overweight@@main
Stifel Nicolaus@Buy@@main
Jefferies@Buy@@init
Summit Research Partners@Buy@@init
Deutsche Bank@Buy@@main
Stephens & Co.@Overweight@Equal-Weight@up
PiperJaffray@Overweight@Neutral@up
Baird@Outperform@@init
Baird@Outperform@@init
KeyBanc@Overweight@@main
DA Davidson@Buy@@init
Citigroup@Buy@@init
SunTrust Robinson Humphrey@Neutral@@init
Macquarie@Outperform@Neutral@up
Susquehanna@Positive@@main
RBC Capital@Outperform@@init
RBC Capital@Outperform@@init
Summit Research Partners@Hold@Buy@down
UBS@Buy@@main
Canaccord Genuity@Buy@@main
Wedbush@Outperform@@main
Goldman Sachs@Neutral@@init
Guggenheim@Buy@@init
Guggenheim@Buy@@init
Barclays@Equal-Weight@@main
Maxim Group@Buy@@init
Pacific Crest@Overweight@@main
Mitsubishi UFJ@Overweight@@init
Barclays@Equal-Weight@@main
JP Morgan@Neutral@@main
Stifel Nicolaus@Buy@@main
Macquarie@Outperform@@init
BMO Capital@Outperform@@init
Macquarie@Outperform@@init
MKM Partners@Neutral@@init
Citigroup@Buy@@main
Morgan Stanley@Overweight@@main
Credit Suisse@Outperform@@main
Deutsche Bank@Buy@@main
Canaccord Genuity@Buy@@main
Pacific Crest@Overweight@@main
MKM Partners@Neutral@@main
RBC Capital@Outperform@@main
Macquarie@Outperform@@main
Barclays@Equal-Weight@@main
SunTrust Robinson Humphrey@Neutral@@main
Stifel Nicolaus@Buy@@main
Citigroup@Neutral@Buy@down
Morgan Stanley@Overweight@@main
Stifel Nicolaus@Hold@Buy@down
Barclays@Equal-Weight@@main
Citigroup@Neutral@@main
Baird@Outperform@@main
Canaccord Genuity@Buy@@main
Summit Redstone@Buy@@init
Mizuho@Neutral@@init
Guggenheim Securities@Neutral@Buy@down
Citigroup@Neutral@@main
Guggenheim@Buy@Neutral@up
Susquehanna@Positive@Neutral@up
BMO Capital@Outperform@@main
Citigroup@Neutral@@main
Cowen & Co.@Outperform@@main
Canaccord Genuity@Buy@@main
Barclays@Equal-Weight@@main
Morgan Stanley@Overweight@@main
Morgan Stanley@Equal-Weight@Overweight@down
Barclays@Equal-Weight@@main
KeyBanc@Overweight@@main
Mizuho@Buy@Neutral@up
Deutsche Bank@Buy@@main
BTIG Research@Buy@@main
Maxim Group@Buy@@main
Canaccord Genuity@Buy@@main
Bank of America@Buy@@main
Credit Suisse@Outperform@@main
BMO Capital@Outperform@@main
Barclays@Equal-Weight@@main
UBS@Buy@@main
Citigroup@Neutral@@main
Barclays@Overweight@Equal-Weight@up
Wells Fargo@Outperform@Outperform@main
Credit Suisse@Outperform@Outperform@main
BMO Capital@Outperform@Outperform@main
UBS@Buy@Buy@main
Morgan Stanley@Equal-Weight@Equal-Weight@main
Baird@Outperform@Outperform@main
Canaccord Genuity@Buy@Buy@main
Barclays@Overweight@Overweight@main
Stifel Nicolaus@Buy@Hold@up
Bank of America@Buy@Buy@main
JP Morgan@Neutral@Neutral@main
Argus@Buy@Hold@up
Wedbush@Neutral@Neutral@main
Credit Suisse@Outperform@Outperform@main
Wedbush@Outperform@Neutral@up
Morgan Stanley@Equal-Weight@Equal-Weight@main
JMP Securities@Market Outperform@Market Outperform@main
Deutsche Bank@Buy@Buy@main
BMO Capital@Outperform@Outperform@main
Credit Suisse@Outperform@Outperform@main
Bank of America@Buy@Buy@main
Evercore ISI Group@In-Line@Outperform@down
Bank of America@Buy@Buy@main
Stifel Nicolaus@Buy@Buy@main
Wedbush@Outperform@Outperform@main
Morgan Stanley@Equal-Weight@Equal-Weight@main
Maxim Group@Buy@Buy@main
Raymond James@Outperform@Outperform@main
Wells Fargo@Outperform@Outperform@main
Baird@Outperform@Outperform@main
JP Morgan@Neutral@Neutral@main
Deutsche Bank@Buy@Buy@main
Credit Suisse@Outperform@Outperform@main
Barclays@Overweight@Overweight@main
KeyBanc@Overweight@Overweight@main
Bernstein@Market Perform@Outperform@down
BMO Capital@Outperform@Outperform@main
RBC Capital@Outperform@Outperform@main
Citigroup@Sell@Sell@main
Wedbush@Outperform@Outperform@main
Credit Suisse@Outperform@Outperform@main
Wells Fargo@Outperform@Outperform@main
Raymond James@Outperform@Outperform@main
Barclays@Overweight@Overweight@main
BMO Capital@Outperform@Outperform@main
Citigroup@Sell@Sell@main
Morgan Stanley@Equal-Weight@Equal-Weight@main
Wedbush@Outperform@@main
BMO Capital@Outperform@@main
Wedbush@Outperform@@reit
Baird@Neutral@Outperform@down
UBS@Buy@@main
Credit Suisse@Outperform@@main
Citigroup@Sell@@main
Barclays@Overweight@@main
JP Morgan@Overweight@Neutral@up
JP Morgan@Overweight@@main
Cleveland Research@Neutral@Buy@down
Morgan Stanley@Overweight@Equal-Weight@up
Barclays@Overweight@@main
Wells Fargo@Outperform@@main
SunTrust Robinson Humphrey@Buy@@main
Bank of America@Buy@@reit
Wedbush@Outperform@@main
DA Davidson@Buy@@reit
JMP Securities@Outperform@@main
Goldman Sachs@Buy@Neutral@up
Jefferies@Buy@@main
Credit Suisse@Outperform@@main
Morgan Stanley@Overweight@@main
First Analysis@Neutral@Outperform@down
SunTrust Robinson Humphrey@Buy@@main
Wells Fargo@Overweight@@main
Argus Research@Buy@@main
Wedbush@Outperform@@main
JP Morgan@Overweight@@main
Needham@Buy@@main
Cowen & Co.@Outperform@@main
Raymond James@Outperform@@main
B of A Securities@Buy@@reit
Stifel@Buy@@main
Wedbush@Outperform@@main
Monness Crespi Hardt@Neutral@Buy@down
Morgan Stanley@Overweight@@main
Raymond James@Outperform@@main
Deutsche Bank@Buy@@main
SunTrust Robinson Humphrey@Buy@@main
Cowen & Co.@Market Perform@Outperform@down
Needham@Buy@@main
Needham@Buy@@main
Stifel@Buy@@main
Mizuho@Buy@@main
Morgan Stanley@Overweight@@main
Raymond James@Outperform@@reit
Jefferies@Buy@@main
RBC Capital@Outperform@@main
Oppenheimer@Outperform@@main
UBS@Buy@@main
Piper Sandler@Overweight@@main
