ActivePositions@Holders@Shares
Increased Positions@340@69,069,922
Decreased Positions@528@129,219,310
Held Positions@122@475,026,769
Total Institutional Shares@990@673,316,001
New Positions@76@22,017,085
Sold Out Positions@138@17,022,062
