ActivePositions@Holders@Shares
Increased Positions@500@8,847,514
Decreased Positions@481@6,840,885
Held Positions@147@86,572,718
Total Institutional Shares@1,128@102,261,117
New Positions@113@1,875,744
Sold Out Positions@125@638,964
