ActivePositions@Holders@Shares
Increased Positions@321@25,881,119
Decreased Positions@283@22,259,386
Held Positions@71@108,899,477
Total Institutional Shares@675@157,039,982
New Positions@87@9,314,272
Sold Out Positions@97@3,320,480
