palmOil@controversialWeapons@gambling@socialScore@nuclear@furLeather@alcoholic@gmo@catholic@socialPercentile@peerCount@governanceScore@environmentPercentile@animalTesting@tobacco@totalEsg@highestControversy@esgPerformance@coal@pesticides@adult@percentile@peerGroup@smallArms@environmentScore@governancePercentile@militaryContract
False@False@False@8.19@False@False@False@False@False@0@100@6.41@0@False@False@15.78@0@UNDER_PERF@False@False@False@8.39@Software & Services@False@1.18@0@False
