|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|symbol_x|period_x|cashAndCashEquivalents|shortTermInvestments|cashAndShortTermInvestments|netReceivables|inventory_x|otherCurrentAssets|totalCurrentAssets|propertyPlantEquipmentNet|goodwill|intangibleAssets|goodwillAndIntangibleAssets|longTermInvestments|taxAssets|otherNonCurrentAssets|totalNonCurrentAssets|otherAssets|totalAssets|accountPayables|shortTermDebt|taxPayables|deferredRevenue|otherCurrentLiabilities|totalCurrentLiabilities|longTermDebt|deferredRevenueNonCurrent|deferredTaxLiabilitiesNonCurrent|otherNonCurrentLiabilities|totalNonCurrentLiabilities|otherLiabilities|totalLiabilities|commonStock|retainedEarnings|accumulatedOtherComprehensiveIncomeLoss|othertotalStockholdersEquity|totalStockholdersEquity|totalLiabilitiesAndStockholdersEquity|totalInvestments|totalDebt|netDebt|Date_x|Start Date_x|End Date_x|symbol_y|period_y|netIncome_x|depreciationAndAmortization_x|deferredIncomeTax|stockBasedCompensation|changeInWorkingCapital|accountsReceivables|inventory_y|accountsPayables|otherWorkingCapital|otherNonCashItems|netCashProvidedByOperatingActivities|investmentsInPropertyPlantAndEquipment|acquisitionsNet|purchasesOfInvestments|salesMaturitiesOfInvestments|otherInvestingActivites|netCashUsedForInvestingActivites|debtRepayment|commonStockIssued|commonStockRepurchased|dividendsPaid|otherFinancingActivites|netCashUsedProvidedByFinancingActivities|effectOfForexChangesOnCash|netChangeInCash|cashAtEndOfPeriod|cashAtBeginningOfPeriod|operatingCashFlow|capitalExpenditure|freeCashFlow|Date_y|Start Date_y|End Date_y|symbol|period|revenue|costOfRevenue|grossProfit|grossProfitRatio|researchAndDevelopmentExpenses|generalAndAdministrativeExpenses|sellingAndMarketingExpenses|otherExpenses|operatingExpenses|costAndExpenses|interestExpense|depreciationAndAmortization_y|ebitda|ebitdaratio|operatingIncome|operatingIncomeRatio|totalOtherIncomeExpensesNet|incomeBeforeTax|incomeBeforeTaxRatio|incomeTaxExpense|netIncome_y|netIncomeRatio|eps|epsdiluted|weightedAverageShsOut|weightedAverageShsOutDil|Date|Start Date|End Date|prctChangeOPEN|TargetProbability
2012-01-03|27.89|27.93|27.22|27.34|3734096|USD|0|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|0.98|0.44603430593311344
2012-01-04|27.32|27.48|27.16|27.16|1918995|USD|1|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|0.993|0.46072506532924135
2012-01-05|27.13|27.35|26.97|27.28|2125090|USD|2|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|1.006|0.47631093324040247
2012-01-06|27.28|27.28|27.1|27.2|1454491|USD|3|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|0.997|0.4679400238956176
2012-01-09|27.2|27.26|27.04|27.22|1396881|USD|4|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|1.011|0.47206892108257414
2012-01-10|27.49|27.59|27.35|27.44|2602419|USD|5|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|0.995|0.46014591650152264
2012-01-11|27.34|27.48|27.08|27.09|2690513|USD|6|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|0.994|0.465329489757718
2012-01-12|27.18|27.18|26.65|26.69|3898893|USD|7|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|0.962|0.46737358715169314
2012-01-13|26.16|26.76|26.16|26.75|3162315|USD|8|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|1.028|0.5173480711348253
2012-01-17|26.89|27.08|26.57|26.7|3647500|USD|9|XEL|FY|60684000.0|1463515000.0|60684000.0|753120000.0|618232000.0|1550528000.0|2982564000.0|22353367000.0|0.0|0.0|0.0|152887000.0|178446000.0|3830003000.0|26514703000.0|4161336000.0|29497267000.0|902078000.0|1059922000.0|289713000.0|178446000.0|1336926000.0|3588639000.0|8848513000.0|0.0|-4020377000.0|203313000.0|5031449000.0|12394981000.0|21015069000.0|1216234000.0|2032556000.0|-94035000.0|5327443000.0|8482198000.0|29497267000.0|152887000.0|9908435000.0|9847751000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|140509000.0|226364000.0|-77212000.0|13063000.0|-814365000.0|-46052000.0|-10225000.0|96429000.0|-606075000.0|0.0|481404000.0|-601361000.0|0.0|-356735000.0|0.0|14515000.0|-586846000.0|-1098000.0|32527000.0|133471000.0|-123390000.0|-69539000.0|-28029000.0|0.0|-133471000.0|60684000.0|194155000.0|481404000.0|601361000.0|-119957000.0|2011-12-31|2011-12-31|2012-03-31|XEL|FY|2568410000.0|378642000.0|2189768000.0|0.8525772754349967|0.0|0.0|0.0|409395000.0|409395000.0|2224409000.0|152395000.0|226364000.0|570365000.0|0.22206929579|344001000.0|0.13393539193499998|96738000.0|219419000.0|0.0854298963172|78478000.0|140509000.0|0.0547066083686|0.29|0.29|485039000.0|485615000.0|2011-12-31|2011-12-31|2012-03-31|0.994|0.47634084266718396
