Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Public Utilities@Power Generation@$65.00@$66.63/$65.32@1,204,520@3,407,761@$66.95@$72.14/$46.58@34,855,587,323@25.63@24.26@$2.59@$1.72@Jun 12, 2020@Jul 20, 2020@2.64%@1.0
