Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Transportation@Railroads@$72.00@$75.99/$73.82@4,624,511@4,709,483@$75.08@$80.62/$46.81@56,897,079,901@17.91@20.53@$4.15@$1.04@May 28, 2020@Jun 15, 2020@1.39%@1.0
