ActivePositions@Holders@Shares
Increased Positions@412@45,439,967
Decreased Positions@677@50,911,512
Held Positions@217@474,009,583
Total Institutional Shares@1,306@570,361,062
New Positions@90@8,622,308
Sold Out Positions@166@4,093,180
