Date@Items@documentLink
2020-06-03@['Item 5.07']@/ix?doc=/Archives/edgar/data/1397187/000139718720000025/lulu-20200603x8k.htm
2020-05-21@['Item 8.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718720000023/lulu-20200521x8k.htm
2020-04-13@['Item 5.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718720000016/lulu-20200413x8k.htm
2020-04-02@['Item 5.02', 'Item 8.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718720000014/lulu-20200402x8k.htm
2020-03-26@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718720000011/lulu-20200202x8k.htm
2020-03-15@['Item 8.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718720000004/lulu-20200315x8k.htm
2020-01-13@['Item 7.01', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718720000002/lulu-20200113x8k.htm
2019-12-11@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718719000071/lulu-20191103x8k.htm
2019-12-08@['Item 5.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718719000066/lulu-20191208x8k.htm
2019-09-05@['Item 2.02', 'Item 9.01']@/ix?doc=/Archives/edgar/data/1397187/000139718719000063/lulu-20190804x8k.htm
2019-07-11@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718719000057/lulu-20190711x8k.htm
2019-07-10@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718719000055/lulu-20190710x8k.htm
2019-06-12@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718719000043/lulu-20190505x8k.htm
2019-06-05@['Item 5.07']@/Archives/edgar/data/1397187/000139718719000038/lulu-20190605x8k.htm
2019-04-24@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718719000034/lulu-20190424x8k.htm
2019-03-28@['Item 1.01', 'Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718719000018/lulu-20190328x8k.htm
2019-03-27@['Item 2.02', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718719000010/lulu-20190203x8k.htm
2019-01-14@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718719000002/lulu-20190114x8k.htm
2018-12-06@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000052/lulu-20181028x8k.htm
2018-08-30@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000046/lulu-20180729x8k.htm
2018-07-18@['Item 5.02', 'Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000042/lulu-20180718x8k.htm
2018-06-07@['Item 1.01', 'Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000040/lulu-20180607x8k.htm
2018-06-06@['Item 5.07']@/Archives/edgar/data/1397187/000139718718000037/lulu-20180606ax8k.htm
2018-06-06@['Item 1.01', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000034/lulu-20180606x8k.htm
2018-05-31@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000029/lulu-20180429x8k.htm
2018-04-10@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000018/lulu-20180410x8k.htm
2018-03-27@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000012/lulu-20180128x8k.htm
2018-02-14@['Item 5.02']@/Archives/edgar/data/1397187/000139718718000007/lulu-20180214x8k.htm
2018-02-02@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000005/lulu-20180202x8k.htm
2018-01-08@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718718000002/lulu-20180108x8k.htm
2017-11-29@['Item 2.02', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718717000047/lulu-20171029x8k.htm
2017-11-06@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718717000042/lulu-20171106x8k.htm
2017-08-25@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718717000038/lulu-20170825x8k.htm
2017-08-31@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718717000037/lulu-20170730x8k.htm
2017-06-08@['Item 5.07']@/Archives/edgar/data/1397187/000139718717000029/lulu-20170608x8k.htm
2017-06-01@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718717000026/lulu-20170430x8k.htm
2017-05-12@['Item 5.02']@/Archives/edgar/data/1397187/000139718717000021/lulu-20170512x8k.htm
2017-04-25@['Item 5.02']@/Archives/edgar/data/1397187/000139718717000019/lulu-20170425x8k.htm
2017-04-04@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718717000010/lulu-20170404x8k.htm
2017-03-29@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718717000007/lulu-20170129x8k.htm
2017-01-09@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718717000002/lulu-20170109x8k.htm
2016-12-15@['Item 1.01', 'Item 2.03', 'Item 9.01']@/Archives/edgar/data/1397187/000139718716000137/lulu-20161215x8k.htm
2016-12-01@['Item 2.02', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718716000133/lulu-20161030x8k.htm
2016-09-01@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718716000126/lulu-20160731x8k.htm
2016-08-03@['Item 5.02']@/Archives/edgar/data/1397187/000139718716000120/lulu-20160803x8k.htm
2016-07-15@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718716000118/lulu-20160715x8k.htm
2016-06-08@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718716000107/lulu-20160501x8k.htm
2016-06-02@['Item 5.07']@/Archives/edgar/data/1397187/000139718716000101/lulu-20160602x8k.htm
2016-04-25@['Item 5.02']@/Archives/edgar/data/1397187/000139718716000099/lulu-20160425x8k.htm
2016-04-14@['Item 5.02']@/Archives/edgar/data/1397187/000139718716000093/lulu-20160419x8k.htm
2016-03-30@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718716000088/lulu-20160131x8k.htm
2016-01-29@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718716000081/lulu-20160202x8k.htm
2016-01-11@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718716000074/lulu-20160111x8k.htm
2015-12-09@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000070/lulu-20151101x8k.htm
2015-10-19@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000064/lulu-20151019x8k.htm
2015-09-10@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000059/lulu-20150802x8k.htm
2015-06-10@['Item 8.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000052/lulu-20150610x8k.htm
2015-06-09@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000044/lulu-20150503x8k.htm
2015-06-03@['Item 5.03', 'Item 5.07', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000039/lulu-20150603x8k.htm
2015-05-12@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000037/lulu-20150513x8k.htm
2015-03-26@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000015/lulu-20150201x8k.htm
2015-02-01@['Item 5.02']@/Archives/edgar/data/1397187/000139718715000009/lulu-20150202x8k.htm
2015-01-12@['Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000004/lulu-20150112x8k.htm
2015-01-02@['Item 5.02', 'Item 7.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718715000002/lulu-20150107x8k.htm
2014-12-11@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718714000076/lulu-20141102x8k.htm
2014-09-09@['Item 2.02', 'Item 5.02', 'Item 5.03', 'Item 9.01']@/Archives/edgar/data/1397187/000139718714000057/lulu-20140803x8k.htm
2014-08-07@['Item 5.02', 'Item 9.01']@/Archives/edgar/data/1397187/000119312514300979/d770619d8k.htm
2014-06-11@['Item 5.07', 'Item 9.01']@/Archives/edgar/data/1397187/000139718714000041/lulu-20140611x8k.htm
2014-06-11@['Item 2.02', 'Item 5.02', 'Item 8.01', 'Item 9.01']@/Archives/edgar/data/1397187/000139718714000037/lulu-20140504x8k.htm
2014-03-27@['Item 2.02', 'Item 9.01']@/Archives/edgar/data/1397187/000139718714000019/lulu-20140202x8k.htm
2014-01-20@['Item 5.02']@/Archives/edgar/data/1397187/000139718714000007/lulu-20140120x8k.htm
