palmOil@controversialWeapons@gambling@socialScore@nuclear@furLeather@alcoholic@gmo@catholic@socialPercentile@peerCount@governanceScore@environmentPercentile@animalTesting@tobacco@totalEsg@highestControversy@esgPerformance@coal@pesticides@adult@percentile@peerGroup@smallArms@environmentScore@governancePercentile@militaryContract
False@False@False@12.01@False@False@False@False@False@0@100@7.46@0@False@False@19.62@2@UNDER_PERF@False@False@False@18.77@Software & Services@False@0.16@0@False
