ActivePositions@Holders@Shares
Increased Positions@498@45,991,485
Decreased Positions@680@46,149,299
Held Positions@147@538,578,623
Total Institutional Shares@1,325@630,719,407
New Positions@104@2,519,869
Sold Out Positions@152@3,834,237
