Exchange@Sector@Industry@OneYrTarget@TodayHighLow@ShareVolume@AverageVolume@PreviousClose@FiftTwoWeekHighLow@MarketCap@PERatio@ForwardPE1Yr@EarningsPerShare@AnnualizedDividend@ExDividendDate@DividendPaymentDate@Yield@Beta
NASDAQ-GS@Technology@Computer Communications Equipment@$48.50@$48.16/$47.12@17,755,270@23,427,509@$47.83@$58.26/$32.40@203,219,116,202@19.1@16.83@$2.52@$1.44@Apr 2, 2020@Apr 22, 2020@3.01%@1.0
